disease_name,spread_percentage,pesticide_name,common_name,REI,PHI,what_caused_it
Tomato Southern Blight,27.0,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,27.1,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,27.2,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,27.3,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,27.4,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,27.5,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,27.6,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,27.7,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,27.8,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,27.9,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,28.0,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,28.1,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,28.2,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,28.3,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,28.4,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,28.5,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,28.6,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,28.7,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,28.8,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,28.9,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,29.0,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
Tomato Southern Blight,29.1,Terraclor,Chloroneb,24,0,"Southern Blight is caused by the fungal pathogen Sclerotium rolfsii. At low spread, it starts as small, water-soaked lesions near the soil line. These lesions can quickly expand and lead to stem collapse and eventual plant death if left untreated. The fungus thrives in warm, moist conditions and is spread by soil, water, and contaminated equipment."
